Subscriber ID,LTV
223411322456766465,0.0
223411322456766466,0.0
223411322456766467,0.0
223411322456766469,0.0
223411322456766470,0.0
223411322456766471,0.0
223411322456766473,0.0
223411322456766474,0.0
223411322456766475,0.0
223411322456766476,0.0
223411322456766477,0.0
223411322456766478,0.0
223411322456766479,0.0
223411322456766481,0.0
223411322456766482,0.0
223411322456766483,0.0
223411322456766484,0.0
223411322456766485,0.0
223411322456766487,0.0
223411322456766488,0.0
223411322456766489,0.0
223411322456766490,0.0
223411322456766491,0.0
223411322456766492,0.0
223411322456766493,0.0
223411322456766495,0.0
223411322456766496,0.0
223411322456766497,0.0
223411322456766498,0.0
223411322456766499,0.0
223411322456766500,0.0
223411322456766501,0.0
223411322456766503,0.0
223411322456766504,0.0
223411322456766505,0.0
223411322456766506,0.0
223411322456766507,0.0
223411322456766508,0.0
223411322456766509,0.0
223411322456766510,0.0
223411322456766511,0.0
223411322456766512,0.0
223411322456766513,0.0
223411322456766514,0.0
223411322456766516,0.0
223411322456766518,0.0
223411322456766519,0.0
223411322456766520,0.0
223411322456766524,0.0
223411322456766526,0.0
223411322456766527,0.0
223411322456766528,0.0
223411322456766529,0.0
223411322456766530,0.0
223411322456766533,0.0
223411322456766534,0.0
223411322456766535,0.0
223411322456766536,0.0
223411322456766537,0.0
223411322456766538,0.0
223411322456766539,0.0
223411322456766540,0.0
223411322456766541,0.0
223411322456766542,0.0
223411322456766543,0.0
223411322456766544,0.0
223411322456766547,0.0
223411322456766548,0.0
223411322456766549,0.0
223411322456766550,0.0
223411322456766551,0.0
223411322456766552,0.0
223411322456766553,0.0
223411322456766554,0.0
223411322456766555,0.0
223411322456766556,0.0
223411322456766557,0.0
223411322456766558,0.0
223411322456766559,34.965
223411322456766560,34.965
223411322456766561,34.965
223411322456766562,34.965
223411322456766564,34.965
223411322456766565,34.965
223411322456766566,34.965
223411322456766569,34.965
223411322456766571,34.965
223411322456766572,34.965
223411322456766573,34.965
223411322456766574,27.971999999999998
223411322456766576,27.971999999999998
223411322456766577,27.971999999999998
223411322456766579,27.971999999999998
223411322456766581,27.971999999999998
223411322456766582,27.971999999999998
223411322456766583,27.971999999999998
223411322456766584,27.971999999999998
223411322456766585,27.971999999999998
223411322456766586,27.971999999999998
223411322456766587,27.971999999999998
223411322456766588,27.971999999999998
223411322456766589,27.971999999999998
223411322456766590,27.971999999999998
223411322456766591,27.971999999999998
223411322456766592,27.971999999999998
223411322456766593,27.971999999999998
223411322456766596,27.971999999999998
223411322456766600,27.971999999999998
223411322456766601,27.971999999999998
223411322456766602,27.971999999999998
223411322456766603,27.971999999999998
223411322456766605,27.971999999999998
223411322456766607,27.971999999999998
223411322456766608,27.971999999999998
223411322456766611,20.978999999999996
223411322456766613,20.978999999999996
223411322456766614,20.978999999999996
223411322456766616,20.978999999999996
223411322456766617,20.978999999999996
223411322456766618,20.978999999999996
223411322456766619,20.978999999999996
223411322456766620,20.978999999999996
223411322456766621,20.978999999999996
223411322456766622,20.978999999999996
223411322456766623,20.978999999999996
223411322456766624,20.978999999999996
223411322456766625,20.978999999999996
223411322456766627,20.978999999999996
223411322456766630,20.978999999999996
223411322456766631,20.978999999999996
223411322456766634,20.978999999999996
223411322456766635,20.978999999999996
223411322456766636,20.978999999999996
223411322456766638,20.978999999999996
223411322456766639,20.978999999999996
223411322456766640,20.978999999999996
223411322456766641,20.978999999999996
223411322456766642,20.978999999999996
223411322456766643,20.978999999999996
223411322456766645,20.978999999999996
223411322456766646,20.978999999999996
223411322456766647,20.978999999999996
223411322456766648,20.978999999999996
223411322456766649,20.978999999999996
223411322456766650,20.978999999999996
223411322456766654,20.978999999999996
223411322456766655,20.978999999999996
223411322456766656,20.978999999999996
223411322456766657,20.978999999999996
223411322456766658,20.978999999999996
223411322456766659,20.978999999999996
223411322456766660,20.978999999999996
223411322456766661,20.978999999999996
223411322456766662,20.978999999999996
223411322456766663,20.978999999999996
223411322456766664,20.978999999999996
223411322456766665,20.978999999999996
223411322456766667,20.978999999999996
223411322456766668,13.985999999999999
223411322456766669,13.985999999999999
223411322456766670,13.985999999999999
223411322456766671,13.985999999999999
223411322456766673,13.985999999999999
223411322456766674,13.985999999999999
223411322456766676,13.985999999999999
223411322456766677,13.985999999999999
223411322456766678,13.985999999999999
223411322456766679,13.985999999999999
223411322456766680,13.985999999999999
223411322456766681,13.985999999999999
223411322456766682,13.985999999999999
223411322456766683,13.985999999999999
223411322456766684,13.985999999999999
223411322456766685,13.985999999999999
223411322456766686,13.985999999999999
223411322456766690,13.985999999999999
223411322456766691,13.985999999999999
223411322456766692,13.985999999999999
223411322456766693,13.985999999999999
223411322456766694,13.985999999999999
223411322456766695,13.985999999999999
223411322456766696,13.985999999999999
223411322456766697,13.985999999999999
223411322456766698,13.985999999999999
223411322456766700,13.985999999999999
223411322456766701,6.992999999999999
223411322456766703,6.992999999999999
223411322456766705,6.992999999999999
223411322456766706,6.992999999999999
223411322456766707,6.992999999999999
223411322456766708,6.992999999999999
223411322456766709,6.992999999999999
223411322456766713,6.992999999999999
223411322456766715,6.992999999999999
223411322456766716,6.992999999999999
223411322456766717,6.992999999999999
223411322456766718,6.992999999999999
223411322456766719,6.992999999999999
223411322456766720,6.992999999999999
223411322456766721,6.992999999999999
223411322456766722,6.992999999999999
223411322456766723,6.992999999999999
223411322456766725,6.992999999999999
223411322456766726,6.992999999999999
223411322456766729,6.992999999999999
223411322456766730,6.992999999999999
223411322456766731,6.992999999999999
223411322456766732,6.992999999999999
223411322456766734,6.992999999999999
223411322456766735,6.992999999999999
223411322456766736,6.992999999999999
223411322456766737,0.0
223411322456766738,0.0
223411322456766739,0.0
223411322456766742,0.0
223411322456766743,0.0
223411322456766744,0.0
223411322456766745,0.0
223411322456766747,0.0
223411322456766749,0.0
223411322456766750,0.0
223411322456766751,0.0
223411322456766752,0.0
223411322456766753,0.0
223411322456766755,0.0
223411322456766756,0.0
223411322456766758,0.0
223411322456766759,0.0
223411322456766760,0.0
223411322456766761,0.0
223411322456766762,0.0
223411322456766763,0.0
223411322456766764,0.0
223411322456766766,0.0
223411322456766767,0.0
223411322456766768,0.0
223411322456766769,0.0
223411322456766770,0.0
223411322456766771,0.0
223411322456766772,0.0
223411322456766773,0.0
223411322456766774,0.0
223411322456766775,0.0
223411322456766776,0.0
223411322456766777,0.0
223411322456766778,0.0
223411322456766779,0.0
223411322456766780,0.0
223411322456766781,0.0
223411322456766782,0.0
223411322456766783,0.0
223411322456766784,0.0
223411322456766785,0.0
223411322456766786,0.0
223411322456766787,0.0
223411322456766788,0.0
223411322456766789,0.0
223411322456766790,0.0
223411322456766791,0.0
223411322456766793,0.0
223411322456766794,0.0
223411322456766795,0.0
223411322456766797,0.0
223411322456766798,0.0
223411322456766799,0.0
223411322456766800,0.0
223411322456766801,0.0
223411322456766802,0.0
223411322456766805,0.0
223411322456766808,0.0
223411322456765433,34.965
223411322456765434,34.965
223411322456765435,34.965
223411322456765437,34.965
223411322456765438,34.965
223411322456765439,34.965
223411322456765441,34.965
223411322456765442,34.965
223411322456765443,34.965
223411322456765445,34.965
223411322456765448,34.965
223411322456765449,34.965
223411322456765453,34.965
223411322456765454,34.965
223411322456765455,34.965
223411322456765456,34.965
223411322456765457,34.965
223411322456765458,34.965
223411322456765459,34.965
223411322456765460,34.965
223411322456765461,34.965
223411322456765462,34.965
223411322456765463,34.965
223411322456765466,34.965
223411322456765468,34.965
223411322456765469,34.965
223411322456765472,34.965
223411322456765473,34.965
223411322456765474,34.965
223411322456765475,34.965
223411322456765477,34.965
223411322456765478,34.965
223411322456765479,34.965
223411322456765480,34.965
223411322456765482,34.965
223411322456765483,34.965
223411322456765484,34.965
223411322456765485,34.965
223411322456765487,34.965
223411322456765488,34.965
223411322456765489,34.965
223411322456765490,34.965
223411322456765491,34.965
223411322456765492,34.965
223411322456765495,34.965
223411322456765496,34.965
223411322456765497,34.965
223411322456765498,34.965
223411322456765499,34.965
223411322456765500,34.965
223411322456765502,34.965
223411322456765503,27.971999999999998
223411322456765504,27.971999999999998
223411322456765505,27.971999999999998
223411322456765506,27.971999999999998
223411322456765507,27.971999999999998
223411322456765508,27.971999999999998
223411322456765510,27.971999999999998
223411322456765511,27.971999999999998
223411322456765512,27.971999999999998
223411322456765513,27.971999999999998
223411322456765514,27.971999999999998
223411322456765515,27.971999999999998
223411322456765516,27.971999999999998
223411322456765517,20.978999999999996
223411322456765518,20.978999999999996
223411322456765519,20.978999999999996
223411322456765520,20.978999999999996
223411322456765523,20.978999999999996
223411322456765524,20.978999999999996
223411322456765525,20.978999999999996
223411322456765526,20.978999999999996
223411322456765528,20.978999999999996
223411322456765532,20.978999999999996
223411322456765533,20.978999999999996
223411322456765537,20.978999999999996
223411322456765539,20.978999999999996
223411322456765540,20.978999999999996
223411322456765541,20.978999999999996
223411322456765542,13.985999999999999
223411322456765543,13.985999999999999
223411322456765545,13.985999999999999
223411322456765546,13.985999999999999
223411322456765547,13.985999999999999
223411322456765548,13.985999999999999
223411322456765549,13.985999999999999
223411322456765550,13.985999999999999
223411322456765551,13.985999999999999
223411322456765552,13.985999999999999
223411322456765553,13.985999999999999
223411322456765554,13.985999999999999
223411322456765555,13.985999999999999
223411322456765556,13.985999999999999
223411322456765557,13.985999999999999
223411322456765558,13.985999999999999
223411322456765559,13.985999999999999
223411322456765560,13.985999999999999
223411322456765562,13.985999999999999
223411322456765563,13.985999999999999
223411322456765564,6.992999999999999
223411322456765565,6.992999999999999
223411322456765566,6.992999999999999
223411322456765567,6.992999999999999
223411322456765568,6.992999999999999
223411322456765570,6.992999999999999
223411322456765571,6.992999999999999
223411322456765572,6.992999999999999
223411322456765573,6.992999999999999
223411322456765576,6.992999999999999
223411322456765577,6.992999999999999
223411322456765579,6.992999999999999
223411322456765580,6.992999999999999
223411322456765581,6.992999999999999
223411322456765582,6.992999999999999
223411322456765584,6.992999999999999
223411322456765585,6.992999999999999
223411322456765586,0.0
223411322456765589,0.0
223411322456765592,0.0
223411322456765593,0.0
223411322456765594,0.0
223411322456765595,0.0
223411322456765601,0.0
223411322456765602,0.0
223411322456765605,0.0
223411322456765606,0.0
223411322456765607,0.0
223411322456765608,0.0
223411322456765610,0.0
223411322456765611,0.0
223411322456765612,0.0
223411322456765614,0.0
223411322456765618,0.0
223411322456765619,0.0
223411322456765620,0.0
223411322456765622,0.0
223411322456765623,0.0
223411322456765625,0.0
223411322456765628,0.0
223411322456765629,0.0
223411322456765631,0.0
223411322456765632,0.0
223411322456765633,0.0
223411322456765636,0.0
223411322456765637,0.0
223411322456765643,0.0
223411322456765645,0.0
223411322456765648,0.0
223411322456765650,34.965
223411322456765651,34.965
223411322456765652,34.965
223411322456765653,34.965
223411322456765655,34.965
223411322456765658,34.965
223411322456765659,34.965
223411322456765660,34.965
223411322456765662,34.965
223411322456765663,34.965
223411322456765664,27.971999999999998
223411322456765665,27.971999999999998
223411322456765666,27.971999999999998
223411322456765667,27.971999999999998
223411322456765668,27.971999999999998
223411322456765669,20.978999999999996
223411322456765671,20.978999999999996
223411322456765672,20.978999999999996
223411322456765673,20.978999999999996
223411322456765674,20.978999999999996
223411322456765675,20.978999999999996
223411322456765676,20.978999999999996
223411322456765677,20.978999999999996
223411322456765678,20.978999999999996
223411322456765680,20.978999999999996
223411322456765681,20.978999999999996
223411322456765682,20.978999999999996
223411322456765683,13.985999999999999
223411322456765684,13.985999999999999
223411322456765685,13.985999999999999
223411322456765686,13.985999999999999
223411322456765688,13.985999999999999
223411322456765691,13.985999999999999
223411322456765692,13.985999999999999
223411322456765695,13.985999999999999
223411322456765698,13.985999999999999
223411322456765699,6.992999999999999
223411322456765700,6.992999999999999
223411322456765704,6.992999999999999
223411322456765705,6.992999999999999
223411322456765707,6.992999999999999
223411322456765708,6.992999999999999
223411322456765710,6.992999999999999
223411322456765711,6.992999999999999
223411322456765712,6.992999999999999
223411322456765713,6.992999999999999
223411322456765715,6.992999999999999
223411322456765716,6.992999999999999
223411322456765718,6.992999999999999
223411322456765719,0.0
223411322456765720,0.0
223411322456765721,0.0
223411322456765722,0.0
223411322456765724,0.0
223411322456765726,0.0
223411322456765727,0.0
223411322456765729,0.0
223411322456765730,0.0
223411322456765734,0.0
223411322456765735,0.0
223411322456765736,0.0
223411322456765737,0.0
223411322456765738,0.0
223411322456765740,0.0
223411322456765741,0.0
223411322456765742,0.0
223411322456765743,0.0
223411322456765744,0.0
223411322456765745,0.0
223411322456765749,0.0
223411322456765751,0.0
223411322456765752,0.0
223411322456765753,0.0
223411322456765754,0.0
223411322456765755,0.0
223411322456765756,0.0
223411322456765757,0.0
223411322456765758,0.0
223411322456765759,0.0
223411322456765760,0.0
223411322456765763,0.0
223411322456765764,0.0
223411322456765765,0.0
223411322456765766,0.0
223411322456765767,0.0
223411322456765768,0.0
223411322456765769,0.0
223411322456765770,0.0
223411322456765771,0.0
223411322456765772,0.0
223411322456765773,0.0
223411322456765774,0.0
223411322456765775,0.0
223411322456765776,0.0
223411322456765777,0.0
223411322456765780,0.0
223411322456765781,0.0
223411322456765782,0.0
223411322456765784,0.0
223411322456765785,0.0
223411322456765786,0.0
223411322456765790,0.0
223411322456765791,0.0
223411322456765792,0.0
223411322456765793,0.0
223411322456765794,0.0
223411322456765795,0.0
223411322456765796,0.0
223411322456765797,0.0
223411322456765799,0.0
223411322456765800,0.0
223411322456765801,0.0
223411322456765804,0.0
223411322456765805,0.0
223411322456765807,0.0
223411322456765808,0.0
223411322456765810,0.0
223411322456765812,0.0
223411322456765814,0.0
223411322456765815,0.0
223411322456765816,0.0
223411322456765817,0.0
223411322456765819,0.0
223411322456765820,0.0
223411322456765821,0.0
223411322456765823,0.0
223411322456765826,0.0
223411322456765827,34.965
223411322456765829,34.965
223411322456765832,34.965
223411322456765833,34.965
223411322456765834,34.965
223411322456765835,34.965
223411322456765836,34.965
223411322456765838,34.965
223411322456765842,34.965
223411322456765843,34.965
223411322456765844,34.965
223411322456765848,34.965
223411322456765850,27.971999999999998
223411322456765851,27.971999999999998
223411322456765855,27.971999999999998
223411322456765856,27.971999999999998
223411322456765858,27.971999999999998
223411322456765859,27.971999999999998
223411322456765860,27.971999999999998
223411322456765862,27.971999999999998
223411322456765863,20.978999999999996
223411322456765864,20.978999999999996
223411322456765867,20.978999999999996
223411322456765868,20.978999999999996
223411322456765869,20.978999999999996
223411322456765870,20.978999999999996
223411322456765871,20.978999999999996
223411322456765872,20.978999999999996
223411322456765875,20.978999999999996
223411322456765876,20.978999999999996
223411322456765878,20.978999999999996
223411322456765879,13.985999999999999
223411322456765880,13.985999999999999
223411322456765882,13.985999999999999
223411322456765884,13.985999999999999
223411322456765886,13.985999999999999
223411322456765887,13.985999999999999
223411322456765888,13.985999999999999
223411322456765889,13.985999999999999
223411322456765890,13.985999999999999
223411322456765891,13.985999999999999
223411322456765892,13.985999999999999
223411322456765893,13.985999999999999
223411322456765896,13.985999999999999
223411322456765897,13.985999999999999
223411322456765898,13.985999999999999
223411322456765899,13.985999999999999
223411322456765904,13.985999999999999
223411322456765907,13.985999999999999
223411322456765908,13.985999999999999
223411322456765909,13.985999999999999
223411322456765910,13.985999999999999
223411322456765912,13.985999999999999
223411322456765913,13.985999999999999
223411322456765914,6.992999999999999
223411322456765915,6.992999999999999
223411322456765917,6.992999999999999
223411322456765918,6.992999999999999
223411322456765919,6.992999999999999
223411322456765920,6.992999999999999
223411322456765921,6.992999999999999
223411322456765922,6.992999999999999
223411322456765924,6.992999999999999
223411322456765926,6.992999999999999
223411322456765928,6.992999999999999
223411322456765930,6.992999999999999
223411322456765931,6.992999999999999
223411322456765932,6.992999999999999
223411322456765934,6.992999999999999
223411322456765935,6.992999999999999
223411322456765936,6.992999999999999
223411322456765937,6.992999999999999
223411322456765938,6.992999999999999
223411322456765939,6.992999999999999
223411322456765941,6.992999999999999
223411322456765943,6.992999999999999
223411322456765944,0.0
223411322456765947,0.0
223411322456765948,0.0
223411322456765949,0.0
223411322456765950,0.0
223411322456765951,0.0
223411322456765952,0.0
223411322456765953,0.0
223411322456765955,0.0
223411322456765956,0.0
223411322456765957,0.0
223411322456765958,0.0
223411322456765959,0.0
223411322456765960,0.0
223411322456765961,0.0
223411322456765962,0.0
223411322456765963,0.0
223411322456765964,0.0
223411322456765965,0.0
223411322456765966,0.0
223411322456765967,0.0
223411322456765970,0.0
223411322456765972,0.0
223411322456765973,0.0
223411322456765974,0.0
223411322456765976,0.0
223411322456765977,0.0
223411322456765978,0.0
223411322456765980,0.0
223411322456765983,0.0
223411322456765984,0.0
223411322456765985,0.0
223411322456765986,0.0
223411322456765987,0.0
223411322456765988,0.0
223411322456765989,0.0
223411322456765990,0.0
223411322456765991,0.0
223411322456765992,0.0
223411322456765993,0.0
223411322456765994,0.0
223411322456765997,0.0
223411322456765998,0.0
223411322456766001,0.0
223411322456766002,0.0
223411322456766003,0.0
223411322456766004,0.0
223411322456766005,0.0
223411322456766006,0.0
223411322456766007,0.0
223411322456766008,0.0
223411322456766009,0.0
223411322456766010,0.0
223411322456766012,0.0
223411322456766013,0.0
223411322456766014,34.965
223411322456766016,34.965
223411322456766017,34.965
223411322456766018,34.965
223411322456766019,34.965
223411322456766020,34.965
223411322456766021,34.965
223411322456766022,34.965
223411322456766023,27.971999999999998
223411322456766024,27.971999999999998
223411322456766025,27.971999999999998
223411322456766026,27.971999999999998
223411322456766027,27.971999999999998
223411322456766028,27.971999999999998
223411322456766029,27.971999999999998
223411322456766030,20.978999999999996
223411322456766031,20.978999999999996
223411322456766033,20.978999999999996
223411322456766034,20.978999999999996
223411322456766035,20.978999999999996
223411322456766036,20.978999999999996
223411322456766038,20.978999999999996
223411322456766039,20.978999999999996
223411322456766040,20.978999999999996
223411322456766041,20.978999999999996
223411322456766042,20.978999999999996
223411322456766043,20.978999999999996
223411322456766045,20.978999999999996
223411322456766046,20.978999999999996
223411322456766047,20.978999999999996
223411322456766048,20.978999999999996
223411322456766049,20.978999999999996
223411322456766050,20.978999999999996
223411322456766051,20.978999999999996
223411322456766052,13.985999999999999
223411322456766053,6.992999999999999
223411322456766054,6.992999999999999
223411322456766056,6.992999999999999
223411322456766058,6.992999999999999
223411322456766059,6.992999999999999
223411322456766061,6.992999999999999
223411322456766062,6.992999999999999
223411322456766063,6.992999999999999
223411322456766064,6.992999999999999
223411322456766065,6.992999999999999
223411322456766066,6.992999999999999
223411322456766067,6.992999999999999
223411322456766068,6.992999999999999
223411322456766069,6.992999999999999
223411322456766071,6.992999999999999
223411322456766072,6.992999999999999
223411322456766077,6.992999999999999
223411322456766079,6.992999999999999
223411322456766080,6.992999999999999
223411322456766081,6.992999999999999
223411322456766082,6.992999999999999
223411322456766083,6.992999999999999
223411322456766084,6.992999999999999
223411322456766086,6.992999999999999
223411322456766087,6.992999999999999
223411322456766089,6.992999999999999
223411322456766090,6.992999999999999
223411322456766091,6.992999999999999
223411322456766093,6.992999999999999
223411322456766095,6.992999999999999
223411322456766096,6.992999999999999
223411322456766097,6.992999999999999
223411322456766098,6.992999999999999
223411322456766099,6.992999999999999
223411322456766100,6.992999999999999
223411322456766102,6.992999999999999
223411322456766103,6.992999999999999
223411322456766106,6.992999999999999
223411322456766107,6.992999999999999
223411322456766110,6.992999999999999
223411322456766111,6.992999999999999
223411322456766112,6.992999999999999
223411322456766113,6.992999999999999
223411322456766114,6.992999999999999
223411322456766115,6.992999999999999
223411322456766116,6.992999999999999
223411322456766117,0.0
223411322456766118,0.0
223411322456766119,0.0
223411322456766120,0.0
223411322456766121,0.0
223411322456766124,0.0
223411322456766126,0.0
223411322456766127,0.0
223411322456766128,0.0
223411322456766129,0.0
223411322456766130,0.0
223411322456766131,0.0
223411322456766132,0.0
223411322456766133,0.0
223411322456766135,0.0
223411322456766136,0.0
223411322456766138,0.0
223411322456766139,0.0
223411322456766141,0.0
223411322456766144,0.0
223411322456766145,0.0
223411322456766146,0.0
223411322456766147,0.0
223411322456766148,0.0
223411322456766149,0.0
223411322456766150,0.0
223411322456766151,0.0
223411322456766152,0.0
223411322456766153,0.0
223411322456766154,0.0
223411322456766155,0.0
223411322456766156,0.0
223411322456766157,0.0
223411322456766158,0.0
223411322456766159,0.0
223411322456766161,0.0
223411322456766162,0.0
223411322456766165,0.0
223411322456766166,0.0
223411322456766167,0.0
223411322456766169,0.0
223411322456766172,0.0
223411322456766173,0.0
223411322456766174,0.0
223411322456766175,0.0
223411322456766177,0.0
223411322456766178,0.0
223411322456766179,0.0
223411322456766180,0.0
223411322456766182,0.0
223411322456766183,0.0
223411322456766184,0.0
223411322456766185,0.0
223411322456766186,0.0
223411322456766187,0.0
223411322456766189,0.0
223411322456766190,0.0
223411322456766191,0.0
223411322456766192,0.0
223411322456766193,0.0
223411322456766194,0.0
223411322456766195,0.0
223411322456766197,0.0
223411322456766198,0.0
223411322456766199,0.0
223411322456766200,0.0
223411322456766201,0.0
223411322456766202,0.0
223411322456766204,0.0
223411322456766205,0.0
223411322456766207,0.0
223411322456766209,0.0
223411322456766210,0.0
223411322456766211,0.0
223411322456766212,0.0
223411322456766215,0.0
223411322456766216,0.0
223411322456766217,0.0
223411322456766218,0.0
223411322456766220,0.0
223411322456766221,0.0
223411322456766222,0.0
223411322456766223,0.0
223411322456766224,0.0
223411322456766225,0.0
223411322456766227,0.0
223411322456766228,0.0
223411322456766230,0.0
223411322456766233,0.0
223411322456766234,0.0
223411322456766235,0.0
223411322456766236,0.0
223411322456766237,0.0
223411322456766239,0.0
223411322456766240,0.0
223411322456766241,0.0
223411322456766242,0.0
223411322456766244,0.0
223411322456766245,0.0
223411322456766246,0.0
223411322456766247,0.0
223411322456766248,0.0
223411322456766249,0.0
223411322456766254,0.0
223411322456766255,0.0
223411322456766256,0.0
223411322456766257,0.0
223411322456766258,0.0
223411322456766259,0.0
223411322456766260,0.0
223411322456766262,0.0
223411322456766263,0.0
223411322456766264,0.0
223411322456766265,0.0
223411322456766266,0.0
223411322456766268,0.0
223411322456766269,0.0
223411322456766270,0.0
223411322456766272,0.0
223411322456766273,0.0
223411322456766274,0.0
223411322456766276,0.0
223411322456766277,0.0
223411322456766278,0.0
223411322456766279,0.0
223411322456766281,0.0
223411322456766282,0.0
223411322456766283,0.0
223411322456766284,0.0
223411322456766287,0.0
223411322456766289,0.0
223411322456766291,0.0
223411322456766292,0.0
223411322456766293,0.0
223411322456766296,0.0
223411322456766297,0.0
223411322456766298,0.0
223411322456766299,0.0
223411322456766300,0.0
223411322456766301,0.0
223411322456766302,0.0
223411322456766303,0.0
223411322456766304,0.0
223411322456766305,0.0
223411322456766306,0.0
223411322456766307,0.0
223411322456766309,0.0
223411322456766310,0.0
223411322456766311,0.0
223411322456766312,0.0
223411322456766313,0.0
223411322456766315,0.0
223411322456766316,0.0
223411322456766317,0.0
223411322456766320,0.0
223411322456766321,0.0
223411322456766322,0.0
223411322456766323,0.0
223411322456766325,0.0
223411322456766326,0.0
223411322456766327,0.0
223411322456766328,0.0
223411322456766329,0.0
223411322456766330,0.0
223411322456766331,0.0
223411322456766332,0.0
223411322456766334,0.0
223411322456766336,0.0
223411322456766337,0.0
223411322456766340,0.0
223411322456766341,0.0
223411322456766342,0.0
223411322456766343,0.0
223411322456766344,0.0
223411322456766345,0.0
223411322456766346,0.0
223411322456766347,0.0
223411322456766348,0.0
223411322456766349,0.0
223411322456766350,0.0
223411322456766351,0.0
223411322456766352,0.0
223411322456766354,0.0
223411322456766355,0.0
223411322456766356,0.0
223411322456766357,0.0
223411322456766358,0.0
223411322456766359,0.0
223411322456766360,0.0
223411322456766362,0.0
223411322456766363,0.0
223411322456766365,0.0
223411322456766367,0.0
223411322456766368,0.0
223411322456766370,0.0
223411322456766371,0.0
223411322456766373,0.0
223411322456766374,0.0
223411322456766375,0.0
223411322456766377,0.0
223411322456766378,27.971999999999998
223411322456766379,27.971999999999998
223411322456766380,27.971999999999998
223411322456766381,27.971999999999998
223411322456766383,27.971999999999998
223411322456766384,20.978999999999996
223411322456766385,20.978999999999996
223411322456766386,20.978999999999996
223411322456766387,20.978999999999996
223411322456766389,20.978999999999996
223411322456766390,20.978999999999996
223411322456766391,13.985999999999999
223411322456766392,13.985999999999999
223411322456766395,13.985999999999999
223411322456766396,13.985999999999999
223411322456766398,13.985999999999999
223411322456766399,13.985999999999999
223411322456766400,13.985999999999999
223411322456766401,13.985999999999999
223411322456766402,13.985999999999999
223411322456766405,13.985999999999999
223411322456766406,13.985999999999999
223411322456766407,6.992999999999999
223411322456766408,6.992999999999999
223411322456766409,6.992999999999999
223411322456766411,6.992999999999999
223411322456766413,6.992999999999999
223411322456766416,6.992999999999999
223411322456766419,6.992999999999999
223411322456766420,6.992999999999999
223411322456766421,6.992999999999999
223411322456766422,6.992999999999999
223411322456766424,6.992999999999999
223411322456766425,6.992999999999999
223411322456766427,6.992999999999999
223411322456766428,6.992999999999999
223411322456766429,6.992999999999999
223411322456766431,6.992999999999999
223411322456766435,6.992999999999999
223411322456766436,6.992999999999999
223411322456766437,6.992999999999999
223411322456766438,6.992999999999999
223411322456766439,6.992999999999999
223411322456766440,6.992999999999999
223411322456766441,0.0
223411322456766442,0.0
223411322456766443,0.0
223411322456766444,0.0
223411322456766445,0.0
223411322456766446,0.0
223411322456766447,0.0
223411322456766448,0.0
223411322456766449,0.0
223411322456766451,0.0
223411322456766452,0.0
223411322456766454,0.0
223411322456766455,0.0
223411322456766457,0.0
223411322456766459,0.0
223411322456766460,0.0
223411322456766461,0.0
223411322456766462,0.0
